Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence,Scope1_GHG_tCO2e,Scope2_GHG_tCO2e,Scope3_GHG_tCO2e,Water_Consumption_KL,Waste_Generated_MT,Hazardous_Air_Pollutants,Total_GHG_Emissions_tCO2e,GHG_Emissions_Normalized,Water_Consumption_Normalized,Waste_Generated_Normalized,Pollution_Index,Data_Quality_Flag,Land_Owned_ha,Land_Leased_ha,Total_Land_ha,Land_Degraded_HA_Calculated,Land_Restored_ha,Land_Data_Quality,Renewable_Energy_Pct,Land_Degradation_Ratio,Land_Restoration_Ratio,Net_Land_Impact,Distance_To_Protected_Area_km,Land_Degraded_HA_Reported,Land_Intensity,PA_Proximity_Score,Renewable_Energy_GJ,Total_Energy_GJ,Water_Intensity,Water_Stress_Category,Water_Stress_Score,Water_Recycling_Pct,Water_Discharge_ML,Waste_Recycled_Pct,Plastic_Waste_MT,E_Waste_MT,Scope3_OLD,Carbon_Intensity_tCO2e_per_Cr,Waste_Intensity_MT_per_Cr,HAP_Source,HAP_Confidence,HAP_Zero_Category,HAP_Source_Document,HAP_Notes,Water_Discharge_Source,Water_Discharge_Confidence,Water_Discharge_Zero_Category,Water_Discharge_Source_Document,Water_Discharge_Notes,Water_Recycling_Source,Water_Recycling_Confidence,Water_Recycling_Zero_Category,Water_Recycling_Source_Document,Water_Recycling_Notes,Land_Owned_Source,Land_Owned_Confidence,Land_Owned_Zero_Category,Land_Owned_Source_Document,Land_Owned_Notes,Renewable_Energy_Source,Renewable_Energy_Confidence,Renewable_Energy_Zero_Category,Renewable_Energy_Source_Document,Renewable_Energy_Notes,Total_GHG_Emissions_tCO2e_Source,Total_GHG_Emissions_tCO2e_Confidence,Carbon_Intensity_tCO2e_per_Cr_Source,Carbon_Intensity_tCO2e_per_Cr_Confidence,GHG_Emissions_Normalized_Source,GHG_Emissions_Normalized_Confidence,Water_Stress_Score_Source,Water_Stress_Score_Confidence,Renewable_Energy_GJ_Source,Renewable_Energy_GJ_Confidence,Land_Degraded_HA_Reported_Zero_Category,Land_Restored_ha_Zero_Category,Land_Restoration_Ratio_Zero_Category,Land_Leased_ha_Zero_Category,Renewable_Energy_GJ_Zero_Category,Scope1_GHG_tCO2e_Zero_Category,Scope2_GHG_tCO2e_Zero_Category,Water_Consumption_Normalized_Zero_Category,Water_Intensity_Zero_Category,Waste_Generated_Normalized_Zero_Category,Land_Intensity_Zero_Category,Plastic_Waste_MT_Zero_Category,Waste_Recycled_Pct_Zero_Category,Waste_Generated_MT_Zero_Category,Waste_Intensity_MT_per_Cr_Zero_Category,Total_Land_ha_Zero_Category,Land_Degraded_HA_Calculated_Zero_Category,Water_Consumption_KL_Zero_Category,Waste_Generated_MT_Notes,Plastic_Waste_MT_Notes,Scope3_GHG_tCO2e_Notes,Water_Consumption_KL_Notes,Total_GHG_Emissions_tCO2e_Source_Document,Carbon_Intensity_tCO2e_per_Cr_Source_Document,GHG_Emissions_Normalized_Source_Document,Water_Intensity_Source,Water_Intensity_Confidence,Water_Intensity_Source_Document,Water_Consumption_Normalized_Source,Water_Consumption_Normalized_Confidence,Water_Consumption_Normalized_Source_Document,Waste_Intensity_MT_per_Cr_Source,Waste_Intensity_MT_per_Cr_Confidence,Waste_Intensity_MT_per_Cr_Source_Document,Waste_Generated_Normalized_Source,Waste_Generated_Normalized_Confidence,Waste_Generated_Normalized_Source_Document,Land_Intensity_Source,Land_Intensity_Confidence,Land_Intensity_Source_Document,Water_Stress_Score_Source_Document
Mahindra  Mahindra Financial Services Limited,Financial Services - NBFC,Kolkata,West Bengal,16074.96,0.58,0.0011797441546504,0.000297,4.300764360133451e-05,0.000297,0.0003400076436013,4.77426312,Tier 2,75%,4022.02,13182.91,7758.45,8301.8,5.32,0.0,24963.38,1552.9357460298504,516.4429647103321,0.3309495015850739,0.0,OK,0.0,45.0,45.0,4.275,0.0,,0.8,0.225,0.0,,5.972208838233445,0.0,0.0027993848818286,0.1058640407500257,4270.0,85400.0,516.4429647103321,Low-Medium (1-2),1.788124795633975,0.0,0.0,95.0,1.4,45.2,0.00472527,1.5529357460298503,0.000330949501585,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Service Sector; explicitly reports Nil load for air emissions,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Service sector; validated true zero for office operations,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_SERVICE,Annual Report FY24,Financial Services; explicitly reports 0 owned land (all leased),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Mahindra  Mahindra Limited,Manufacturing - Automobiles,Hyderabad,Telangana,116483.68,0.45,0.0374641669027132,0.005225,0.0001212188491797,0.005225,0.0053462188491796,608.627228,Tier 2,75%,67829.0,249830.0,94555745.0,2910511.0,195662.225,42.0,94873404.0,814478.0796760542,24986.427283203964,1679.7393849507505,0.0,OK,1120.0,135.0,1255.0,659.0005,34.0,,25.0,0.5251,5.1593284071863375,,5.972208838233445,0.0,0.0107740414794587,0.1058640407500257,3862500.0,15450000.0,24986.427283203964,Extremely High (4-5),4.539374248194294,42.4,31728.0,91.5,13450.0,24.8,0.72668255,814.4780796760542,1.6797393849507505,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),GEMINI_QUICK_EXTRACTION,HIGH,,BRSR FY24,Kilolitres; total treated water discharged from manufacturing,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Mahindra Holidays  Resorts India Limited,Hospitality & Leisure,Pune,Maharashtra,1544.912202355393,0.42,0.0374641669027132,0.005225,0.0101850125043674,0.005225,0.0154100125043674,8.072166257306927,Tier 2,75%,7961.0,28156.0,47845.0,1405578.0,1187.73,13.4,83962.0,23378.027531231583,909810.925084958,768.800970171102,,OK,338.85,71.36,410.21,215.401271,0.0,,12.14,0.5251,0.0,,5.972208838233445,0.0,0.2655231794885098,0.1434265701446445,42500.0,425000.0,909810.925084958,,2.4193393687507285,18.5,0.0,100.0,45.9,30.76,0.0080721662573069,23.378027531231584,0.768800970171102,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,GEMINI_QUICK_EXTRACTION,HIGH,LEGITIMATE_VERIFIED,BRSR FY24,Hospitality; recycled water consumed entirely for gardening,TIER2_SECTOR_MEDIAN,MEDIUM,,,Imputed using sector median,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Mahindra Lifespace Developers Limited,Construction & Real Estate,Ahmedabad,Gujarat,3298.393253461,0.51,0.07,0.0035,0.126595744680851,0.0035,0.130095744680851,11.5443763871135,Tier 2,75%,281.56,2396.81,457510.05,3218487.76,26708.1062,0.0,460188.42,139518.9671568497,975774.4188394892,8097.308036867712,0.0,OUTLIER - VERIFY,285.0,0.0,285.0,135.375,0.0,,10.0,0.475,0.0,,5.972208838233445,0.0,0.0864057066879305,0.1016588709694193,14520.0,145200.0,975774.4188394892,Medium-High (2-3),2.811657900764125,100.0,0.0,88.0,12.4,1.4,0.000987,139.51896715684973,8.097308036867712,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,LEGITIMATE_OWNED_ONLY,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Man Infraconstruction Limited,Cement Manufacturing,Mumbai,Maharashtra,708.33,0.55,0.0777832037429109,0.0033,0.0312724868849422,0.0033,0.0345724868849421,2.337489,Tier 2,75%,621.97,159.69,45694.89530443837,20128.66,12450.0,12400.0,46476.55530443837,65614.2692028269,28417.0654920729,17576.5533014273,0.0,OK,115.0,850.0,965.0,456.7345,0.0,,10.59,0.4733,0.0,,5.972208838233445,0.0,1.3623593522793047,0.098531750801045,36535.5,345000.0,28417.0654920729,Medium-High (2-3),2.581098506088757,5.0,0.0,42.0,2.8,0.6,0.0045144,65.61426920282689,17.5765533014273,TIER2_SECTOR_MEDIAN_AFTER_GEMINI_NULL,MEDIUM,,,"Gemini found NULL (concentration only, no mass load disclosed in BRSR). Imputed with Cement Manufacturing sector median: 12400.00 tonnes.",PRE_V7_BASELINE,HIGH,LEGITIMATE_CONSUMPTION_MODEL,,"Triple-validated by Gemini: Infrastructure. Verified: ""Total water discharge: Nil."" No process effluent; domestic wastewater is treated and reused or disposed of via local bodies.",PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,,,No renewable energy data disclosed after multiple Gemini attempts - retained as zero per user directive,CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,CALCULATED_FROM_PCT,MEDIUM,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Manappuram Finance Limited,Banking & Financial Services,Delhi,Delhi,6914.47,0.62,0.0011797441546504,0.000297,8.268611529315487e-05,0.000297,0.0003796861152931,2.0535975900000003,Tier 2,75%,128.07,14424.98,8900.0,21601.7,3.67,0.0,23453.05,3391.879637918741,3124.1295428283006,0.5307709773851068,,OK,15.0,120.0,135.0,30.375,0.0,,0.5,0.225,0.0,,13.640964455332464,0.0,0.0195242730100788,0.0090007724296962,425.0,42500.0,3124.1295428283006,High (3-4),3.855643809636423,0.0,0.0,92.0,1.2,45.2,0.002627262,3.3918796379187413,0.0005307709773851,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Financial services; explicitly reported Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Marico Limited,Pharmaceuticals & Healthcare,Bangalore,Karnataka,6924.008711134,0.48,0.0144770016599194,0.003465,0.0007198757688554,0.003465,0.0041848757688554,23.99169018407931,Tier 2,75%,1207.5,9534.9,549808.0,144659.2,3384.887,32.4,560550.4,80957.49491167151,20892.40583527632,488.8623254556291,0.0,OK,115.0,22.0,137.0,71.925,0.0,MSA_PROXY_HIGH,67.4,0.525,0.0,0.5248175182481752,5.972208838233445,0.0,0.0197862258289334,0.1218956967164673,286854.0,425600.0,20892.40583527632,Medium-High (2-3),2.048422943446999,18.5,4500.0,98.0,28542.35,1.4,0.033447645,80.95749491167152,0.4888623254556291,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"FMCG; Sum of PM, NOx, SOx for factory units",PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,"INCLUDES_EPR: 28,542 MT includes EPR post-consumer collection (27,947 MT). Internal factory plastic is 595 MT.",,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Maruti Suzuki India Limited,Manufacturing - Automobiles,Chennai,Tamil Nadu,151900.0793068,0.52,0.0374641669027132,0.005225,0.0001382314063378,0.005225,0.0053632314063378,793.67791437803,Tier 2,75%,225537.0,215368.0,32264576.0,2128699.0,188768.14,842.1,32705481.0,215309.17659327315,14013.810984920969,1242.712583571045,0.0,OK,650.0,45.0,695.0,364.9445,12.0,,10.0,0.5251,3.288171215075169,,13.640964455332464,0.0,0.004575376149714,0.0100405028509251,1854000.0,18540000.0,14013.810984920969,Extremely High (4-5),4.637188725493489,62.0,0.0,98.5,45800.0,45.2,0.736374925,215.30917659327315,1.2427125835710446,GEMINI_G6.1_405_HAP,HIGH,,BRSR FY24,"Auto; PM: 112.5t, NOx: 542.4t, SOx: 187.2t",PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_ZLD,,Pre-existing zero - LEGITIMATE_ZLD,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,,,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Mastek Limited,Chemicals & Fertilizers,Kolkata,West Bengal,34552.3,0.58,0.0374641669027132,0.005225,0.0071103458126877,0.005225,0.0123353458126877,180.5357675,Tier 2,75%,12.0,4250.0,3800.0,17089.56,42.35,0.0,8062.0,233.3274485345404,494.5997806224188,1.2256781748248309,0.0,OK,0.0,12.0,12.0,6.3012,0.0,MSA_PROXY_HIGH,11.2,0.5251,0.0,0.225,13.640964455332464,0.0,0.0003472996008948,0.0173378133037646,1590.4,14200.0,494.5997806224188,Extremely High (4-5),4.988669245284243,38.0,0.0,95.0,0.8,45.2,0.0159676,0.2333274485345403,0.0012256781748248,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,IT Services; explicitly reported Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,MEDIUM,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
Max Financial Services Limited,Banking & Financial Services,Hyderabad,Telangana,32613.73,0.45,0.0011797441546504,0.000297,1.2439601415110717e-05,0.000297,0.0003094396014151,9.68627781,Tier 2,75%,293.2,7759.43,450.0,365971.41,64.67372,0.0,8502.630000000001,260.7070703044393,11221.390806877962,1.9830212612908733,,OK,0.0,5.0,5.0,1.125,0.0,,5.0,0.225,0.0,,13.640964455332464,0.0,0.0001533096643652,0.0059644790795476,925.0,18500.0,11221.390806877962,High (3-4),3.228680826944928,0.0,0.0,95.0,0.6,12.5,0.012675069,0.2607070703044393,0.0019830212612908,GEMINI_G6.1_405_HAP,HIGH,LEGITIMATE_SERVICE,BRSR FY24,Financial services; explicitly reported Nil,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_SERVICE,,Pre-existing zero - LEGITIMATE_SERVICE,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_OTHER,,Pre-existing zero - LEGITIMATE_OTHER,PRE_V7_BASELINE,LOW-MEDIUM,LEGITIMATE_OTHER,,Pre-existing zero - LEGITIMATE_OTHER,CALCULATED_FROM_GJ,HIGH,,,Carried forward from earlier version (v3/v4/GIS),CALCULATED_SUM_SCOPES,MEDIUM,CALCULATED_RATIO_GHG_REVENUE,MEDIUM,CALCULATED_MEDIAN_NORM,MEDIUM,CALCULATED_GIS_AQUEDUCT,HIGH,,,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_DISCLOSURE,LEGITIMATE_NO_RESTORATION_PROGRAM,,,,,,,,,,,,,,,,,,,,Calculated: Scope1 + Scope2 + Scope3,Calculated: Total_GHG / Revenue_Cr,Calculated: (Total_GHG / Median) * 100000,CALCULATED_RATIO_WATER_REVENUE,MEDIUM,Calculated: Water_Consumption / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Water_Consumption / Median) * 100000,CALCULATED_RATIO_WASTE_REVENUE,MEDIUM,Calculated: Waste_Generated / Revenue_Cr,CALCULATED_MEDIAN_NORM,MEDIUM,Calculated: (Waste_Generated / Median) * 100000,CALCULATED_RATIO_LAND_REVENUE,MEDIUM,Calculated: Total_Land / Revenue_Cr,WRI Aqueduct 3.0 baseline water stress by state
