Company_Name,Indicator_ID,Indicator_Name,Value,Unit,Dimension,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Verification,Calculation_Method,Tolerance,Within_Tolerance
Adani Energy Solutions Limited,5.2_e_waste,E-Waste Generated,366.23,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Energy Solutions Limited,5.2_battery_waste,Battery Waste,472.92,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Energy Solutions Limited,5.2_biomedical_waste,Biomedical Waste,0.09,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Energy Solutions Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Energy Solutions Limited,5.3_waste_intensity,Waste Intensity,1.55e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,1255719.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,419927.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,9365982.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,598020.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,6210796.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.4_total_energy,Total Energy Consumption,6808816.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,1.4_energy_intensity,Energy Intensity,1.6483e-05,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,2.1_water_withdrawal,Total Water Withdrawal,5852818.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,2.2_water_discharged,Total Water Discharged,1509232.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,2.3_water_intensity,Water Intensity,1.05151e-05,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_total_waste_generated,Total Waste Generated,247572956.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_total_waste_recovered,Total Waste Recovered,247287040.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_total_waste_disposed,Total Waste Disposed,279669.0,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_waste_recycled,Waste Recycled,17823.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_waste_reused,Waste Reused,247239539.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_plastic_waste,Plastic Waste Generated,4431.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_e_waste,E-Waste Generated,31.0,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_battery_waste,Battery Waste,99.0,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Enterprises Limited,5.3_waste_intensity,Waste Intensity,0.0005993342,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,150398.25,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,323098.43,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,2005650.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,282.83,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,3506.85,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.4_total_energy,Total Energy Consumption,3789.68,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,1.4_energy_intensity,Energy Intensity,1.24e-08,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,2.1_water_withdrawal,Total Water Withdrawal,7795719.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,2.3_water_intensity,Water Intensity,2.51777e-05,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_total_waste_generated,Total Waste Generated,12344.53594,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_total_waste_recovered,Total Waste Recovered,9291.30622,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_total_waste_disposed,Total Waste Disposed,3053.4675,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_waste_recycled,Waste Recycled,4707.96322,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_waste_reused,Waste Reused,539.343,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_plastic_waste,Plastic Waste Generated,318.0,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_e_waste,E-Waste Generated,58.05,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_battery_waste,Battery Waste,36.61,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_biomedical_waste,Biomedical Waste,14.95,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Ports and Special Economic Zone Limited,5.3_waste_intensity,Waste Intensity,4.05e-08,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.1_scope1_emissions,Scope 1 GHG Emissions,86427664.95,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.2_scope2_emissions,Scope 2 GHG Emissions,1366.59,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.3_scope3_emissions,Scope 3 GHG Emissions,24135597.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.4_total_energy_renewable,Total Energy from Renewable Sources,406.42,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,972148366.72,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.4_total_energy,Total Energy Consumption,972148773.14,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,1.4_energy_intensity,Energy Intensity,0.0016503439,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,2.1_water_withdrawal,Total Water Withdrawal,752186371.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,2.2_water_discharged,Total Water Discharged,519667226.44,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,2.3_water_intensity,Water Intensity,0.0003763891,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_total_waste_generated,Total Waste Generated,15451984.18988,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_total_waste_recovered,Total Waste Recovered,15578084.4,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_total_waste_disposed,Total Waste Disposed,14.99,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_waste_recycled,Waste Recycled,31648.58,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_waste_reused,Waste Reused,15546435.82,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_plastic_waste,Plastic Waste Generated,287.6855,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_e_waste,E-Waste Generated,32.50778,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_battery_waste,Battery Waste,182.6036,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_biomedical_waste,Biomedical Waste,0.1,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
ADANI POWER LIMITED,5.3_waste_intensity,Waste Intensity,2.62317e-05,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,80662.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,45200.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.3_scope3_emissions,Scope 3 GHG Emissions,2074877.0,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope3Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,3966.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,754031.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.4_total_energy,Total Energy Consumption,757997.0,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,1.4_energy_intensity,Energy Intensity,1.40067e-05,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,2.1_water_withdrawal,Total Water Withdrawal,107708.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,2.3_water_intensity,Water Intensity,1.9903e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.1_hazardous_air_pollutants,Hazardous Air Pollutants,0.0,tonnes,5. Pollution,BRSR_XBRL,HazardousAirPollutants,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_total_waste_generated,Total Waste Generated,139.77,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_total_waste_recovered,Total Waste Recovered,136.53,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_total_waste_disposed,Total Waste Disposed,3.24,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_waste_recycled,Waste Recycled,136.53,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_plastic_waste,Plastic Waste Generated,11.75,tonnes,5. Pollution,BRSR_XBRL,PlasticWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_e_waste,E-Waste Generated,3.18,tonnes,5. Pollution,BRSR_XBRL,EWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_battery_waste,Battery Waste,3.24,tonnes,5. Pollution,BRSR_XBRL,BatteryWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_biomedical_waste,Biomedical Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,BioMedicalWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.2_radioactive_waste,Radioactive Waste,0.0,tonnes,5. Pollution,BRSR_XBRL,RadioactiveWaste,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Adani Total Gas Limited,5.3_waste_intensity,Waste Intensity,2.6e-09,tonnes/Rs Cr,5. Pollution,BRSR_XBRL,WasteIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.1_scope1_emissions,Scope 1 GHG Emissions,39.6,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope1Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.2_scope2_emissions,Scope 2 GHG Emissions,5541.77,tCO2e,1. Climate & Atmosphere,BRSR_XBRL,TotalScope2Emissions,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.4_total_energy_renewable,Total Energy from Renewable Sources,16181.45,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.4_total_energy_non_renewable,Total Energy from Non-Renewable Sources,27975.63,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.4_total_energy,Total Energy Consumption,44157.08,GJ,1. Climate & Atmosphere,BRSR_XBRL,TotalEnergyConsumedFromRenewableAndNonRenewableSources,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,1.4_energy_intensity,Energy Intensity,1.088e-07,GJ/Rs Cr,1. Climate & Atmosphere,BRSR_XBRL,EnergyIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,2.1_water_withdrawal,Total Water Withdrawal,677104.0,KL,2. Freshwater,BRSR_XBRL,TotalVolumeOfWaterWithdrawal,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,2.2_water_discharged,Total Water Discharged,0.0,KL,2. Freshwater,BRSR_XBRL,TotalWaterDischargedInKilolitres,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,2.3_water_intensity,Water Intensity,1.6682e-06,KL/Rs Cr,2. Freshwater,BRSR_XBRL,WaterIntensityPerRupeeOfTurnover,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,5.2_total_waste_generated,Total Waste Generated,96.23,tonnes,5. Pollution,BRSR_XBRL,TotalWasteGenerated,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,5.2_total_waste_recovered,Total Waste Recovered,79.7,tonnes,5. Pollution,BRSR_XBRL,TotalWasteRecovered,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,5.2_total_waste_disposed,Total Waste Disposed,16.52,tonnes,5. Pollution,BRSR_XBRL,TotalWasteDisposed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,5.2_waste_recycled,Waste Recycled,36.97,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughRecycled,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
Aditya Birla Capital Limited,5.2_waste_reused,Waste Reused,0.0,tonnes,5. Pollution,BRSR_XBRL,WasteRecoveredThroughReUsed,1,95,2025,Self-Reported,Direct Extraction,N/A (Direct),True
