Company_Name,Indicator_ID,Indicator_Name,Dimension,Value,Unit,Data_Source,XBRL_Tag,Data_Tier,Confidence,FY_Year,Source_File,Verification,Calculation_Method,Tolerance,Within_Tolerance
Five-Star Business Finance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Five-Star_Business_Finance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Force Motors Ltd,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,5.5373e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Force_Motors_Ltd.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Force Motors Ltd,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,3.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Force_Motors_Ltd.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Force Motors Ltd,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,1.8,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Force_Motors_Ltd.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Force Motors Ltd,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,7.4,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Force_Motors_Ltd.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Force Motors Ltd,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,567.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Force_Motors_Ltd.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Fortis Healthcare Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.3862009519,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Fortis_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Fortis Healthcare Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,24.13,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Fortis_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Fortis Healthcare Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,12.96,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Fortis_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Fortis Healthcare Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,87.72,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Fortis_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Fortis Healthcare Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Fortis_Healthcare_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GAIL India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,152.6335513665,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GAIL_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GAIL India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1049.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GAIL_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GAIL India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,618.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GAIL_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GAIL India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,250.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GAIL_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GAIL India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,316.65,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GAIL_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GALAXY SURFACTANTS LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.08504e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GALAXY_SURFACTANTS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GALAXY SURFACTANTS LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,12.43,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GALAXY_SURFACTANTS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GALAXY SURFACTANTS LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,8.3,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GALAXY_SURFACTANTS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GALAXY SURFACTANTS LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,8.71,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GALAXY_SURFACTANTS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GALAXY SURFACTANTS LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,398.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GALAXY_SURFACTANTS_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Garden Reach Shipbuilders  Engineers Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.32213e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Garden_Reach_Shipbuilders__Engineers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Garden Reach Shipbuilders  Engineers Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Garden_Reach_Shipbuilders__Engineers_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
General Insurance Corporation of India,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.44e-08,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,General_Insurance_Corporation_of_India.xml,Self-Reported,Direct Extraction,N/A (Direct),True
General Insurance Corporation of India,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,General_Insurance_Corporation_of_India.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Genus Power Infrastructures Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.7508e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Genus_Power_Infrastructures_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Genus Power Infrastructures Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,6.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Genus_Power_Infrastructures_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Genus Power Infrastructures Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,2.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Genus_Power_Infrastructures_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Genus Power Infrastructures Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,34.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Genus_Power_Infrastructures_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Genus Power Infrastructures Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,452.04,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Genus_Power_Infrastructures_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Gillette India Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.1854e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Gillette_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Gillette India Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,165.9,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Gillette_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Gillette India Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,45.03,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Gillette_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Gillette India Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,37.3,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Gillette_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Gillette India Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,130.19,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Gillette_India_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLAND PHARMA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.27476e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GLAND_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLAND PHARMA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,49.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GLAND_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLAND PHARMA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,38.2,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GLAND_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLAND PHARMA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,40.8,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GLAND_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLAND PHARMA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,2.5,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GLAND_PHARMA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GlaxoSmithKline Pharmaceuticals Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.06e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GlaxoSmithKline_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GlaxoSmithKline Pharmaceuticals Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,14.81,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GlaxoSmithKline_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GlaxoSmithKline Pharmaceuticals Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,6.93,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GlaxoSmithKline_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GlaxoSmithKline Pharmaceuticals Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,17.3,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GlaxoSmithKline_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GlaxoSmithKline Pharmaceuticals Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,32.83,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GlaxoSmithKline_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Glenmark Pharmaceuticals Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,5.4954e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Glenmark_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Glenmark Pharmaceuticals Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,120.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Glenmark_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Glenmark Pharmaceuticals Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,9.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Glenmark_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Glenmark Pharmaceuticals Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,71.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Glenmark_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Glenmark Pharmaceuticals Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,276.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Glenmark_Pharmaceuticals_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLOBAL HEALTH LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.4516413844,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GLOBAL_HEALTH_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLOBAL HEALTH LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,182.61,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GLOBAL_HEALTH_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLOBAL HEALTH LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,47.5,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GLOBAL_HEALTH_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLOBAL HEALTH LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,24.99,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GLOBAL_HEALTH_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GLOBAL HEALTH LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,34.99,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GLOBAL_HEALTH_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODAWARI POWER AND ISPAT LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,7.55247e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GODAWARI_POWER_AND_ISPAT_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODAWARI POWER AND ISPAT LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,910.88,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GODAWARI_POWER_AND_ISPAT_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODAWARI POWER AND ISPAT LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,2348.81,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GODAWARI_POWER_AND_ISPAT_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODAWARI POWER AND ISPAT LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,536.83,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GODAWARI_POWER_AND_ISPAT_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODAWARI POWER AND ISPAT LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,7.09,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GODAWARI_POWER_AND_ISPAT_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODFREY PHILLIPS INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.1338e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GODFREY_PHILLIPS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODFREY PHILLIPS INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,1051.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GODFREY_PHILLIPS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODFREY PHILLIPS INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,383.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GODFREY_PHILLIPS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODFREY PHILLIPS INDIA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,4237.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GODFREY_PHILLIPS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODFREY PHILLIPS INDIA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,21.7,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GODFREY_PHILLIPS_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODREJ AGROVET LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.14815e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GODREJ_AGROVET_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODREJ AGROVET LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,289.98,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GODREJ_AGROVET_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODREJ AGROVET LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,110.74,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GODREJ_AGROVET_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODREJ AGROVET LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,254.55,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GODREJ_AGROVET_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GODREJ AGROVET LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,3101.98,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GODREJ_AGROVET_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Consumer Products Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,5.6521e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Godrej_Consumer_Products_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Consumer Products Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,21.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Godrej_Consumer_Products_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Consumer Products Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,1.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Godrej_Consumer_Products_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Consumer Products Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,14.0,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Godrej_Consumer_Products_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Consumer Products Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,1340.4,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Godrej_Consumer_Products_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Industries Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,2.22014e-05,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Godrej_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Industries Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,78.8,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Godrej_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Industries Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,52.1,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Godrej_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Industries Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,84.5,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Godrej_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Industries Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,125.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Godrej_Industries_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Properties Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,8.3128e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Godrej_Properties_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Properties Limited,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,0.17,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,Godrej_Properties_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Properties Limited,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,0.71,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,Godrej_Properties_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Properties Limited,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,0.17,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,Godrej_Properties_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Godrej Properties Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.0,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Godrej_Properties_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Go Digit General Insurance Limited,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,1.255e-07,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,Go_Digit_General_Insurance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
Go Digit General Insurance Limited,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,0.51,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,Go_Digit_General_Insurance_Limited.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRANULES INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,7.1555e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GRANULES_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRANULES INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,59.55,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GRANULES_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRANULES INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,175.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GRANULES_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRANULES INDIA LIMITED,5.1_pm_emissions,Particulate Matter Emissions,5. Pollution & Waste,72.34,kg,BRSR_XBRL,in-capmkt:ParticulateMatter,1,95,FY2024-25,GRANULES_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRANULES INDIA LIMITED,5.3_plastic_waste,Plastic Waste Generated,5. Pollution & Waste,873.4,tonnes,BRSR_XBRL,in-capmkt:PlasticWaste,1,95,FY2024-25,GRANULES_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRAPHITE INDIA LIMITED,2.4_water_recycled_pct,Water Recycling %,2. Freshwater,7.7342e-06,%,BRSR_XBRL,in-capmkt:WaterIntensityPerRupeeOfTurnover,1,95,FY2024-25,GRAPHITE_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRAPHITE INDIA LIMITED,5.1_nox_emissions,NOx Emissions,5. Pollution & Waste,42505.0,kg,BRSR_XBRL,in-capmkt:NOx,1,95,FY2024-25,GRAPHITE_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
GRAPHITE INDIA LIMITED,5.1_sox_emissions,SOx Emissions,5. Pollution & Waste,25742.0,kg,BRSR_XBRL,in-capmkt:SOx,1,95,FY2024-25,GRAPHITE_INDIA_LIMITED.xml,Self-Reported,Direct Extraction,N/A (Direct),True
